Hour,Value 1,Value 2
2244,6516,0.328186076
2245,6515,0.677769524
2246,6514,0.27777416
2247,6513,0.582780372
2248,6512,0.370957893
2249,6511,0.071776586
2250,6510,0.110306902
2251,6509,0.133297677
2252,6508,0.463031635
2253,6507,0.838319884
2254,6506,0.578149293
2255,6505,0.406976713
2256,6504,0.063649777
2257,6503,0.660611407
2258,6502,0.043785699
2259,6501,0.617927667
2260,6500,0.91581583
2261,6499,0.774549972
2262,6498,0.065514411
2263,6497,0.637896123
2264,6496,0.950798595
2265,6495,0.037638357
2266,6494,0.296038161
2267,6493,0.658751302
2268,6492,0.311997156
2269,6491,0.928935408
2270,6490,0.201057653
2271,6489,0.923678299
2272,6488,0.819954795
2273,6487,0.785477516
2274,6486,0.612580295
2275,6485,0.226760722
2276,6484,0.73973138
2277,6483,0.138696932
2278,6482,0.496113816
2279,6481,0.959261803
2280,6480,0.808948834
2281,6479,0.214461315
2282,6478,0.938357002
2283,6477,0.845590554
2284,6476,0.374011113
2285,6475,0.720733855
2286,6474,0.640719723
2287,6473,0.597546347
2288,6472,0.955344353
2289,6471,0.697546481
2290,6470,0.608807944
2291,6469,0.856888427
2292,6468,0.840615384
2293,6467,0.301526197
2294,6466,0.942560172
2295,6465,0.499281805
2296,6464,0.498845556
2297,6463,0.765875943
2298,6462,0.725884979
2299,6461,0.644502634
2300,6460,0.520768084
2301,6459,0.267243708
2302,6458,0.523008718
2303,6457,0.600394454
2304,6456,0.760007633
2305,6455,0.287736755
2306,6454,0.062574184
2307,6453,0.612394834
2308,6452,0.377158495
2309,6451,0.129518092
2310,6450,0.118355147
2311,6449,0.065611139
2312,6448,0.595535196
2313,6447,0.003658072
2314,6446,0.325021014
2315,6445,0.77915339
2316,6444,0.327575362
2317,6443,0.321377224
2318,6442,0.212725149
2319,6441,0.967146711
2320,6440,0.437707858
2321,6439,0.764969714
2322,6438,0.544427011
2323,6437,0.932114274
2324,6436,0.281030427
2325,6435,0.324559681
2326,6434,0.154546477
2327,6433,0.034974629
2328,6432,0.666578673
2329,6431,0.862119973
2330,6430,0.852186954
2331,6429,0.403720851
2332,6428,0.66845196
2333,6427,0.706004364
2334,6426,0.612881385
2335,6425,0.977719613
2336,6424,0.756825828
2337,6423,0.142866315
2338,6422,0.109499091
2339,6421,0.929970986
2340,6420,0.73191106
2341,6419,0.019965658
2342,6418,0.505731946
2343,6417,0.104323296
2344,6416,0.981809796
2345,6415,0.369115147
2346,6414,0.026142924
2347,6413,0.830318409
2348,6412,0.855938442
2349,6411,0.961276901
2350,6410,0.764715327
2351,6409,0.14997634
2352,6408,0.947588403
2353,6407,0.758645792
2354,6406,0.747685905
2355,6405,0.509118388
2356,6404,0.747362682
2357,6403,0.004372556
2358,6402,0.014410609
2359,6401,0.033236575
2360,6400,0.037164207
2361,6399,0.018368056
2362,6398,0.637280633
2363,6397,0.323903984
2364,6396,0.918064102
2365,6395,0.358836479
2366,6394,0.168119756
2367,6393,0.947795954
2368,6392,0.7481507
2369,6391,0.47113088
2370,6390,0.427322409
2371,6389,0.901931803
2372,6388,0.174772399
2373,6387,0.140234886
2374,6386,0.594940795
2375,6385,0.320593431
2376,6384,0.309798254
2377,6383,0.169973068
2378,6382,0.111941268
2379,6381,0.850628347
2380,6380,0.959450215
2381,6379,0.763142351
2382,6378,0.041212888
2383,6377,0.783060015
2384,6376,0.270179476
2385,6375,0.482235583
2386,6374,0.017885591
2387,6373,0.945706871
2388,6372,0.088080926
2389,6371,0.542924726
2390,6370,0.891820645
2391,6369,0.463638204
2392,6368,0.30797536
2393,6367,0.389955903
2394,6366,0.376887065
2395,6365,0.20089913
2396,6364,0.189691129
2397,6363,0.785651615
2398,6362,0.60816408
2399,6361,0.222681844
2400,6360,0.614631282
2401,6359,0.821182164
2402,6358,0.428468936
2403,6357,0.399746235
2404,6356,0.047886646
2405,6355,0.755212026
2406,6354,0.146376726
2407,6353,0.882288079
2408,6352,0.028885717
2409,6351,0.417416359
2410,6350,0.067103996
2411,6349,0.5371497
2412,6348,0.610964106
2413,6347,0.331927767
2414,6346,0.996105873
2415,6345,0.6663312
2416,6344,0.16019529
2417,6343,0.842117264
2418,6342,0.491381897
2419,6341,0.728120781
2420,6340,0.461149198
2421,6339,0.035900639
2422,6338,0.606979456
2423,6337,0.073530882
2424,6336,0.955103599
2425,6335,0.979605267
2426,6334,0.145656621
2427,6333,0.127344698
2428,6332,0.074026497
2429,6331,0.19184072
2430,6330,0.202358096
2431,6329,0.301899641
2432,6328,0.365449944
2433,6327,0.721803652
2434,6326,0.586758963
2435,6325,0.447046991
2436,6324,0.353938376
2437,6323,0.96574677
2438,6322,0.379091625
2439,6321,0.291687741
2440,6320,0.989876545
2441,6319,0.276227351
2442,6318,0.882448251
2443,6317,0.502389624
2444,6316,0.492808927
2445,6315,0.414310358
2446,6314,0.875557261
2447,6313,0.811037081
2448,6312,0.066769085
2449,6311,0.291412112
2450,6310,0.002711161
2451,6309,0.32909365
2452,6308,0.880707135
2453,6307,0.783224249
2454,6306,0.731802302
2455,6305,0.724062438
2456,6304,0.936994827
2457,6303,0.364248176
2458,6302,0.801987225
2459,6301,0.090202817
2460,6300,0.479062664
2461,6299,0.453241496
2462,6298,0.603165869
2463,6297,0.95880487
2464,6296,0.336135105
2465,6295,0.80244564
2466,6294,0.434861163
2467,6293,0.055583178
2468,6292,0.500403072
2469,6291,0.892088249
2470,6290,0.583558487
2471,6289,0.660585836
2472,6288,0.995510146
2473,6287,0.336634597
2474,6286,0.355776153
2475,6285,0.606583887
2476,6284,0.786904851
2477,6283,0.050047617
2478,6282,0.292131488
2479,6281,0.937626563
2480,6280,0.771125382
2481,6279,0.858955363
2482,6278,0.583883681
2483,6277,0.683175746
2484,6276,0.777334826
2485,6275,0.246291424
2486,6274,0.255027805
2487,6273,0.867593465
2488,6272,0.951148932
2489,6271,0.165432719
2490,6270,0.854778837
2491,6269,0.303726876
2492,6268,0.296951652
2493,6267,0.045261619
2494,6266,0.795554363
2495,6265,0.38740313
2496,6264,0.315865351
2497,6263,0.481719608
2498,6262,0.521428155
2499,6261,0.298208554
2500,6260,0.383070943
2501,6259,0.050784937
2502,6258,0.070022246
2503,6257,0.57779909
2504,6256,0.654279153
2505,6255,0.894031018
2506,6254,0.660710163
2507,6253,0.659355505
2508,6252,0.69607616
2509,6251,0.375148154
2510,6250,0.719375296
2511,6249,0.39128464
2512,6248,0.333606355
2513,6247,0.227437503
2514,6246,0.134208322
2515,6245,0.201613395
2516,6244,0.918336136
2517,6243,0.673781676
2518,6242,0.857241061
2519,6241,0.74327854
2520,6240,0.011402185
2521,6239,0.701358205
2522,6238,0.109940082
2523,6237,0.495511799
2524,6236,0.025545193
2525,6235,0.834061948
2526,6234,0.049055921
2527,6233,0.852706187
2528,6232,0.966162666
2529,6231,0.026568366
2530,6230,0.281844589
2531,6229,0.020096753
2532,6228,0.385451926
2533,6227,0.539722057
2534,6226,0.244369519
2535,6225,0.582406081
2536,6224,0.175812417
2537,6223,0.294895298
2538,6222,0.709946496
2539,6221,0.599459012
2540,6220,0.189966326
2541,6219,0.264930638
2542,6218,0.039420738
2543,6217,0.63369429
2544,6216,0.202375751
2545,6215,0.776217412
2546,6214,0.279905741
2547,6213,0.244619183
2548,6212,0.99134113
2549,6211,0.194580887
2550,6210,0.824671859
2551,6209,0.261799424
2552,6208,0.487585636
2553,6207,0.584007519
2554,6206,0.851820108
2555,6205,0.382307231
2556,6204,0.794646334
2557,6203,0.240623754
2558,6202,0.203217261
2559,6201,0.065498361
2560,6200,0.38549481
2561,6199,0.30547064
2562,6198,0.397699106
2563,6197,0.013273369
2564,6196,0.568912762
2565,6195,0.267938698
2566,6194,0.535329242
2567,6193,0.524703878
2568,6192,0.507552563
2569,6191,0.332078124
2570,6190,0.118680022
2571,6189,0.365328615
2572,6188,0.841456899
2573,6187,0.572147485
2574,6186,0.697193385
2575,6185,0.537026633
2576,6184,0.64345784
2577,6183,0.1614526
2578,6182,0.744966634
2579,6181,0.414863849
2580,6180,0.958941467
2581,6179,0.942527836
2582,6178,0.97206575
2583,6177,0.88725596
2584,6176,0.560942389
2585,6175,0.244410307
2586,6174,0.651051201
2587,6173,0.235409467
2588,6172,0.509602127
2589,6171,0.812770416
2590,6170,0.533342993
2591,6169,0.36624847
2592,6168,0.163749899
2593,6167,0.169578195
2594,6166,0.083852447
2595,6165,0.77411687
2596,6164,0.972212194
2597,6163,0.096982905
2598,6162,0.272166653
2599,6161,0.847649523
2600,6160,0.47799662
2601,6159,0.580666542
2602,6158,0.02756419
2603,6157,0.699204428
2604,6156,0.657597609
2605,6155,0.215171583
2606,6154,0.201487247
2607,6153,0.718568984
2608,6152,0.914500073
2609,6151,0.808523666
2610,6150,0.02239821
2611,6149,0.414924058
2612,6148,0.395115994
2613,6147,0.648459078
2614,6146,0.935298849
2615,6145,0.456683591
2616,6144,0.874315465
2617,6143,0.511234039
2618,6142,0.17600703
2619,6141,0.069940783
2620,6140,0.12369175
2621,6139,0.589749955
2622,6138,0.023810369
2623,6137,0.538886274
2624,6136,0.015360803
2625,6135,0.998627011
2626,6134,0.838796198
2627,6133,0.156488801
2628,6132,0.640682059
2629,6131,0.638907114
2630,6130,0.691143732
2631,6129,0.939327108
2632,6128,0.695940266
2633,6127,0.62456095
2634,6126,0.935741972
2635,6125,0.653701374
2636,6124,0.671300845
2637,6123,0.430453821
2638,6122,0.613276291
2639,6121,0.89186094
2640,6120,0.795860815
2641,6119,0.107117478
2642,6118,0.533285703
2643,6117,0.754425325
2644,6116,0.660582161
2645,6115,0.192420711
2646,6114,0.364583731
2647,6113,0.492226333
2648,6112,0.802035912
2649,6111,0.493481179
2650,6110,0.483961847
2651,6109,0.727776306
2652,6108,0.120710033
2653,6107,0.745317328
2654,6106,0.287520397
2655,6105,0.977125693
2656,6104,0.598833511
2657,6103,0.934778416
2658,6102,0.028862276
2659,6101,0.815216366
2660,6100,0.403071351
2661,6099,0.341082792
2662,6098,0.973038813
2663,6097,0.897685828
2664,6096,0.296270536
2665,6095,0.583268795
2666,6094,0.801181561
2667,6093,0.464537783
2668,6092,0.361668706
2669,6091,0.801177414
2670,6090,0.945821929
2671,6089,0.26776609
2672,6088,0.020712671
2673,6087,0.793639356
2674,6086,0.005377258
2675,6085,0.118046396
2676,6084,0.471054644
2677,6083,0.515690187
2678,6082,0.100317584
2679,6081,0.779226932
2680,6080,0.868699164
2681,6079,0.526772625
2682,6078,0.726586351
2683,6077,0.584402592
2684,6076,0.012835551
2685,6075,0.890153927
2686,6074,0.406594463
2687,6073,0.535536185
2688,6072,0.222223843
2689,6071,0.724878695
2690,6070,0.916972527
2691,6069,0.614799704
2692,6068,0.590758405
2693,6067,0.948180512
2694,6066,0.581522984
2695,6065,0.320550879
2696,6064,0.701406397
2697,6063,0.053578626
2698,6062,0.961569496
2699,6061,0.705581632
2700,6060,0.868039924
2701,6059,0.87093887
2702,6058,0.575947553
2703,6057,0.906595165
2704,6056,0.831910034
2705,6055,0.357995755
2706,6054,0.798124837
2707,6053,0.735446997
2708,6052,0.890719098
2709,6051,0.044897492
2710,6050,0.108588844
2711,6049,0.186531533
2712,6048,0.238879108
2713,6047,0.045610325
2714,6046,0.456785629
2715,6045,0.573022503
2716,6044,0.392847726
2717,6043,0.004371689
2718,6042,0.33398269
2719,6041,0.041312933
2720,6040,0.058517864
2721,6039,0.728040712
2722,6038,0.816367289
2723,6037,0.907458209
2724,6036,0.567061143
2725,6035,0.284307311
2726,6034,0.630210479
2727,6033,0.484543304
2728,6032,0.919894065
2729,6031,0.51071054
2730,6030,0.443088434
2731,6029,0.988429624
2732,6028,0.948527538
2733,6027,0.767590979
2734,6026,0.583452736
2735,6025,0.368509071
2736,6024,0.441195217
2737,6023,0.688185479
2738,6022,0.675023339
2739,6021,0.53493428
2740,6020,0.434474421
2741,6019,0.498123757
2742,6018,0.611208276
2743,6017,0.225059691
2744,6016,0.705103434
2745,6015,0.108456842
2746,6014,0.692767673
2747,6013,0.258150526
2748,6012,0.51880721
2749,6011,0.276132373
2750,6010,0.508722566
2751,6009,0.131385224
2752,6008,0.057195029
2753,6007,0.573534776
2754,6006,0.882247399
2755,6005,0.612218205
2756,6004,0.321739244
2757,6003,0.776827802
2758,6002,0.860822457
2759,6001,0.863710989
2760,6000,0.644242927
2761,5999,0.685153048
2762,5998,0.285894702
2763,5997,0.267532756
2764,5996,0.56897172
2765,5995,0.515856226
2766,5994,0.645899547
2767,5993,0.617321026
2768,5992,0.548060316
2769,5991,0.917791586
2770,5990,0.567559113
2771,5989,0.776445373
2772,5988,0.047654245
2773,5987,0.82462338
2774,5986,0.632668103
2775,5985,0.374807248
2776,5984,0.873743884
2777,5983,0.749856795
2778,5982,0.826112893
2779,5981,0.055177823
2780,5980,0.136244443
2781,5979,0.474845208
2782,5978,0.762292271
2783,5977,0.409079623
2784,5976,0.838482335
2785,5975,0.195505279
2786,5974,0.819055363
2787,5973,0.766393389
2788,5972,0.541487079
2789,5971,0.566030024
2790,5970,0.352436763
2791,5969,0.356412512
2792,5968,0.767011842
2793,5967,0.494971278
2794,5966,0.428472596
2795,5965,0.258121602
2796,5964,0.173480328
2797,5963,0.002858373
2798,5962,0.370445781
2799,5961,0.203093313
2800,5960,0.415636415
2801,5959,0.052993909
2802,5958,0.375623761
2803,5957,0.905145535
2804,5956,0.833950968
2805,5955,0.12785366
2806,5954,0.894068726
2807,5953,0.801284948
2808,5952,0.435098803
2809,5951,0.282321892
2810,5950,0.305199793
2811,5949,0.38823823
2812,5948,0.219383349
2813,5947,0.976976547
2814,5946,0.369722311
2815,5945,0.991101296
2816,5944,0.073906278
2817,5943,0.746534166
2818,5942,0.456374739
2819,5941,0.810118341
2820,5940,0.933278279
2821,5939,0.329262596
2822,5938,0.728029132
2823,5937,0.380629587
2824,5936,0.943105708
2825,5935,0.345134246
2826,5934,0.37729989
2827,5933,0.403699209
2828,5932,0.28372158
2829,5931,0.101328199
2830,5930,0.548152268
2831,5929,0.823021624
2832,5928,0.01180997
2833,5927,0.569184534
2834,5926,0.839457975
2835,5925,0.481764053
2836,5924,0.886332615
2837,5923,0.394395439
2838,5922,0.138413079
2839,5921,0.266325425
2840,5920,0.048407229
2841,5919,0.551798137
2842,5918,0.91684832
2843,5917,0.741005771
2844,5916,0.145221206
2845,5915,0.867347017
2846,5914,0.419242506
2847,5913,0.8732994
2848,5912,0.123378887
2849,5911,0.882534418
2850,5910,0.740522001
2851,5909,0.283736094
2852,5908,0.467982685
2853,5907,0.615662479
2854,5906,0.466340771
2855,5905,0.380813151
2856,5904,0.934268446
2857,5903,0.575329088
2858,5902,0.523152733
2859,5901,0.032574668
2860,5900,0.157671655
2861,5899,0.922826791
2862,5898,0.567239269
2863,5897,0.818048554
2864,5896,0.288534059
2865,5895,0.850313978
2866,5894,0.42378254
2867,5893,0.777151082
2868,5892,0.550259329
2869,5891,0.2799345
2870,5890,0.578883774
2871,5889,0.162666846
2872,5888,0.590359458
2873,5887,0.841598095
2874,5886,0.872632032
2875,5885,0.527759077
2876,5884,0.64602518
2877,5883,0.510513528
2878,5882,0.286346208
2879,5881,0.844215372
2880,5880,0.341778441
2881,5879,0.212337984
2882,5878,0.973349628
2883,5877,0.056550376
2884,5876,0.327566638
2885,5875,0.540877483
2886,5874,0.609344165
2887,5873,0.591522653
2888,5872,0.189556922
2889,5871,0.052370309
2890,5870,0.825483567
2891,5869,0.868748343
2892,5868,0.194760815
2893,5867,0.99252271
2894,5866,0.684583335
2895,5865,0.483554207
2896,5864,0.687342841
2897,5863,0.35822493
2898,5862,0.321128978
2899,5861,0.927389565
2900,5860,0.10891173
2901,5859,0.42646941
2902,5858,0.592279303
2903,5857,0.480357703
2904,5856,0.547419755
2905,5855,0.941712349
2906,5854,0.240905605
2907,5853,0.659255809
2908,5852,0.696830506
2909,5851,0.822749389
2910,5850,0.305567691
2911,5849,0.149820849
2912,5848,0.738073468
2913,5847,0.190677087
2914,5846,0.067730371
2915,5845,0.834474499
2916,5844,0.530031866
2917,5843,0.532970967
2918,5842,0.803346153
2919,5841,0.973591921
2920,5840,0.379748394
2921,5839,0.882071727
2922,5838,0.586087722
2923,5837,0.91853482
2924,5836,0.263338332
2925,5835,0.544578043
2926,5834,0.119147119
2927,5833,0.821315474
2928,5832,0.501776255
2929,5831,0.430646726
2930,5830,0.480098679
2931,5829,0.049944182
2932,5828,0.138551945
2933,5827,0.872602487
2934,5826,0.172109618
2935,5825,0.807784869
2936,5824,0.50946658
2937,5823,0.004390314
2938,5822,0.398909698
2939,5821,0.862837228
2940,5820,0.946656156
2941,5819,0.051563519
2942,5818,0.931595763
2943,5817,0.010580691
2944,5816,0.321792228
2945,5815,0.151947261
2946,5814,0.988224853
2947,5813,0.185477404
2948,5812,0.267186223
2949,5811,0.962952506
2950,5810,0.128738037
2951,5809,0.212714291
2952,5808,0.480406079
2953,5807,0.528658142
2954,5806,0.391687709
2955,5805,0.103012382
2956,5804,0.08059022
2957,5803,0.16458169
2958,5802,0.594664295
2959,5801,0.237698272
2960,5800,0.29345286
2961,5799,0.148811911
2962,5798,0.316179501
2963,5797,0.239529977
2964,5796,0.362109778
2965,5795,0.509280883
2966,5794,0.539654826
2967,5793,0.369808636
2968,5792,0.977991679
2969,5791,0.599073166
2970,5790,0.632122253
2971,5789,0.798111341
2972,5788,0.152053803
2973,5787,0.203190645
2974,5786,0.424759936
2975,5785,0.287118324
2976,5784,0.13577633
2977,5783,0.456425439
2978,5782,0.69496059
2979,5781,0.497552364
2980,5780,0.796481534
2981,5779,0.92593198
2982,5778,0.889231914
2983,5777,0.550180221
2984,5776,0.517265481
2985,5775,0.171395804
2986,5774,0.593273034
2987,5773,0.299784933
2988,5772,0.550834942
2989,5771,0.760635381
2990,5770,0.417006705
2991,5769,0.172685844
2992,5768,0.434974762
2993,5767,0.050346903
2994,5766,0.633597263
2995,5765,0.473421531
2996,5764,0.66193259
2997,5763,0.625583967
2998,5762,0.780215639
2999,5761,0.413241355
3000,5760,0.650014949
3001,5759,0.324550399
3002,5758,0.851942533
3003,5757,0.580773338
3004,5756,0.150805029
3005,5755,0.482627002
3006,5754,0.551798353
3007,5753,0.641454919
3008,5752,0.789019893
3009,5751,0.089592879
3010,5750,0.434411942
3011,5749,0.644942619
3012,5748,0.500980608
3013,5747,0.648673393
3014,5746,0.199646962
3015,5745,0.385473285
3016,5744,0.758497026
3017,5743,0.656768691
3018,5742,0.598753492
3019,5741,0.022261011
3020,5740,0.952889129
3021,5739,0.060560576
3022,5738,0.502992198
3023,5737,0.963313518
3024,5736,0.036405401
3025,5735,0.132734876
3026,5734,0.537602002
3027,5733,0.896641545
3028,5732,0.260338294
3029,5731,0.172383491
3030,5730,0.295242167
3031,5729,0.560908256
3032,5728,0.516719767
3033,5727,0.043699208
3034,5726,0.156849308
3035,5725,0.666261623
3036,5724,0.178552244
3037,5723,0.598897357
3038,5722,0.430836707
3039,5721,0.405549652
3040,5720,0.107919572
3041,5719,0.894049144
3042,5718,0.06846407
3043,5717,0.943629653
3044,5716,0.618272371
3045,5715,0.740912173
3046,5714,0.280575586
3047,5713,0.315892093
3048,5712,0.765396411
3049,5711,0.433211285
3050,5710,0.533194546
3051,5709,0.013126639
3052,5708,0.381758891
3053,5707,0.971706181
3054,5706,0.468138338
3055,5705,0.645771844
3056,5704,0.630328653
3057,5703,0.45677449
3058,5702,0.536780933
3059,5701,0.313295134
3060,5700,0.986964278
3061,5699,0.197285481
3062,5698,0.180174609
3063,5697,0.790642629
3064,5696,0.405905228
3065,5695,0.209290171
3066,5694,0.569214247
3067,5693,0.448697979
3068,5692,0.162723745
3069,5691,0.925318519
3070,5690,0.34391572
3071,5689,0.774005527
3072,5688,0.260721501
3073,5687,0.402752256
3074,5686,0.689629539
3075,5685,0.1317683
3076,5684,0.787929111
3077,5683,0.340519859
3078,5682,0.843530247
3079,5681,0.512233943
3080,5680,0.20904691
3081,5679,0.914874644
3082,5678,0.087461675
3083,5677,0.61056194
3084,5676,0.260124091
3085,5675,0.332923262
3086,5674,0.879879684
3087,5673,0.599819632
3088,5672,0.904592874
3089,5671,0.432750894
3090,5670,0.067884626
3091,5669,0.658745755
3092,5668,0.585535218
3093,5667,0.913808927
3094,5666,0.857781004
3095,5665,0.095001465
3096,5664,0.190613142
3097,5663,0.986822591
3098,5662,0.137886305
3099,5661,0.507368493
3100,5660,0.070314458
3101,5659,0.067204105
3102,5658,0.651676466
3103,5657,0.301373632
3104,5656,0.545409508
3105,5655,0.878375488
3106,5654,0.34125925
3107,5653,0.408841051
3108,5652,0.12477429
3109,5651,0.719115353
3110,5650,0.397230313
3111,5649,0.789800649
3112,5648,0.48303511
3113,5647,0.880493317
3114,5646,0.56828966
3115,5645,0.363812831
3116,5644,0.035410258
3117,5643,0.133980909
3118,5642,0.794375079
3119,5641,0.466832599
3120,5640,0.501758388
3121,5639,0.101360433
3122,5638,0.629248967
3123,5637,0.51649523
3124,5636,0.376297334
3125,5635,0.450088765
3126,5634,0.1084837
3127,5633,0.892565249
3128,5632,0.142383667
3129,5631,0.365229482
3130,5630,0.32215367
3131,5629,0.325126381
3132,5628,0.071858985
3133,5627,0.981287685
3134,5626,0.513890551
3135,5625,0.76244752
3136,5624,0.816723512
3137,5623,0.588853542
3138,5622,0.780965244
3139,5621,0.025354228
3140,5620,0.438323776
3141,5619,0.587722877
3142,5618,0.310987381
3143,5617,0.535190547
3144,5616,0.066809571
3145,5615,0.237191513
3146,5614,0.279822313
3147,5613,0.572997724
3148,5612,0.894905391
3149,5611,0.605866705
3150,5610,0.971946414
3151,5609,0.300905455
3152,5608,0.509094686
3153,5607,0.842347193
3154,5606,0.722494715
3155,5605,0.524234035
3156,5604,0.603101497
3157,5603,0.084070639
3158,5602,0.771653958
3159,5601,0.58891931
3160,5600,0.99789701
3161,5599,0.372329011
3162,5598,0.524309296
3163,5597,0.476495054
3164,5596,0.499857994
3165,5595,0.198797157
3166,5594,0.518285403
3167,5593,0.397739468
3168,5592,0.037487626
3169,5591,0.643068288
3170,5590,0.083938434
3171,5589,0.768524308
3172,5588,0.774316805
3173,5587,0.523344158
3174,5586,0.420080216
3175,5585,0.84893249
3176,5584,0.196797039
3177,5583,0.689868313
3178,5582,0.168761896
3179,5581,0.35898843
3180,5580,0.184089183
3181,5579,0.744214682
3182,5578,0.94310298
3183,5577,0.301379251
3184,5576,0.447955574
3185,5575,0.701563435
3186,5574,0.12723947
3187,5573,0.344110214
3188,5572,0.537087827
3189,5571,0.295897231
3190,5570,0.448960138
3191,5569,0.377825665
3192,5568,0.253595904
3193,5567,0.590189725
3194,5566,0.154222267
3195,5565,0.612874924
3196,5564,0.682900725
3197,5563,0.131785691
3198,5562,0.115841691
3199,5561,0.272687309
3200,5560,0.36987659
3201,5559,0.709777795
3202,5558,0.882902643
3203,5557,0.241421477
3204,5556,0.120356357
3205,5555,0.883986476
3206,5554,0.947773666
3207,5553,0.156434101
3208,5552,0.785192604
3209,5551,0.715845909
3210,5550,0.755523378
3211,5549,0.861139036
3212,5548,0.801716389
3213,5547,0.114054217
3214,5546,0.702057694
3215,5545,0.293351236
3216,5544,0.173945451
3217,5543,0.892959939
3218,5542,0.535401047
3219,5541,0.620726432
3220,5540,0.12662252
3221,5539,0.16067789
3222,5538,0.013738428
3223,5537,0.93265111
3224,5536,0.513964976
3225,5535,0.102032871
3226,5534,0.115594733
3227,5533,0.139856342
3228,5532,0.93310431
3229,5531,0.046674457
3230,5530,0.825029029
3231,5529,0.603287078
3232,5528,0.197405364
3233,5527,0.393923443
3234,5526,0.966288273
3235,5525,0.736760641
3236,5524,0.787447789
3237,5523,0.24375094
3238,5522,0.007830992
3239,5521,0.850033274
3240,5520,0.243193388
3241,5519,0.255326646
3242,5518,0.656434503
3243,5517,0.232871914
3244,5516,0.115810897
3245,5515,0.952178618
3246,5514,0.594741925
3247,5513,0.523598917
3248,5512,0.747036921
3249,5511,0.028150853
3250,5510,0.482156916
3251,5509,0.035540922
3252,5508,0.464161644
3253,5507,0.849067317
3254,5506,0.777389596
3255,5505,0.076352707
3256,5504,0.501206363
3257,5503,0.253899965
3258,5502,0.219566153
3259,5501,0.095489814
3260,5500,0.022405313
3261,5499,0.973767402
3262,5498,0.495124279
3263,5497,0.499393224
3264,5496,0.060572492
3265,5495,0.868602482
3266,5494,0.339008139
3267,5493,0.853117293
3268,5492,0.733886061
3269,5491,0.396438057
3270,5490,0.105286887
3271,5489,0.213726958
3272,5488,0.202562832
3273,5487,0.767330618
3274,5486,0.193412058
3275,5485,0.773223086
3276,5484,0.145114842
3277,5483,0.299318587
3278,5482,0.60534356
3279,5481,0.287793068
3280,5480,0.483073274
3281,5479,0.269547277
3282,5478,0.07211609
3283,5477,0.809431899
3284,5476,0.12320327
3285,5475,0.218206393
3286,5474,0.226998195
3287,5473,0.600990642
3288,5472,0.258659706
3289,5471,0.063716882
3290,5470,0.220670492
3291,5469,0.860805799
3292,5468,0.283572089
3293,5467,0.882258272
3294,5466,0.907602407
3295,5465,0.134655946
3296,5464,0.35130533
3297,5463,0.610056602
3298,5462,0.068640073
3299,5461,0.984557229
3300,5460,0.841718891
3301,5459,0.80304749
3302,5458,0.023248735
3303,5457,0.465740016
3304,5456,0.635084105
3305,5455,0.739127696
3306,5454,0.405691286
3307,5453,0.563410015
3308,5452,0.306318123
3309,5451,0.919504735
3310,5450,0.33479685
3311,5449,0.822583535
3312,5448,0.12590961
3313,5447,0.606968791
3314,5446,0.919007623
3315,5445,0.980263145
3316,5444,0.039906378
3317,5443,0.416623841
3318,5442,0.805585258
3319,5441,0.701618484
3320,5440,0.907089838
3321,5439,0.818122322
3322,5438,0.646486687
3323,5437,0.960040152
3324,5436,0.854881827
3325,5435,0.194904482
3326,5434,0.260544164
3327,5433,0.251856412
3328,5432,0.451487865
3329,5431,0.146359131
3330,5430,0.229728416
3331,5429,0.612973224
3332,5428,0.663878881
3333,5427,0.378863322
3334,5426,0.044824315
3335,5425,0.262869674
3336,5424,0.230099625
3337,5423,0.535456851
3338,5422,0.881534357
3339,5421,0.015857884
3340,5420,0.651498294
3341,5419,0.811789953
3342,5418,0.863118515
3343,5417,0.133050892
3344,5416,0.073982487
3345,5415,0.895161689
3346,5414,0.354286909
3347,5413,0.592799414
3348,5412,0.52671294
3349,5411,0.838107063
3350,5410,0.712800703
3351,5409,0.232948473
3352,5408,0.346477125
3353,5407,0.943106345
3354,5406,0.14077166
3355,5405,0.815066248
3356,5404,0.404071069
3357,5403,0.877865669
3358,5402,0.563373776
3359,5401,0.630814628
3360,5400,0.809673313
3361,5399,0.546769966
3362,5398,0.522068661
3363,5397,0.960375992
3364,5396,0.753438059
3365,5395,0.699177569
3366,5394,0.221081925
3367,5393,0.407344214
3368,5392,0.708097232
3369,5391,0.779213231
3370,5390,0.585153949
3371,5389,0.22886575
3372,5388,0.225832947
3373,5387,0.428499674
3374,5386,0.314401521
3375,5385,0.942578524
3376,5384,0.211120871
3377,5383,0.543364484
3378,5382,0.879566283
3379,5381,0.595801665
3380,5380,0.522868253
3381,5379,0.089529519
3382,5378,0.127632999
3383,5377,0.04587058
3384,5376,0.878029858
3385,5375,0.696057604
3386,5374,0.479205868
3387,5373,0.104157279
3388,5372,0.183862103
3389,5371,0.749280767
3390,5370,0.630761836
3391,5369,0.83937855
3392,5368,0.688307988
3393,5367,0.637430538
3394,5366,0.333367039
3395,5365,0.933985751
3396,5364,0.940507421
3397,5363,0.86632185
3398,5362,0.987063128
3399,5361,0.812533663
3400,5360,0.055969122
3401,5359,0.523268144
3402,5358,0.503149763
3403,5357,0.701901826
3404,5356,0.239320986
3405,5355,0.476400015
3406,5354,0.75752064
3407,5353,0.699330848
3408,5352,0.391724215
